10000;549.0
20000;2204.0
30000;5234.0
40000;8281.0
50000;13633.0
60000;21558.0
70000;27295.0
80000;37602.0
90000;46277.0
100000;57646.0
110000;65602.0
120000;76833.0
130000;94284.0
140000;107298.0
150000;125299.0
160000;127714.0
170000;161186.0
180000;171603.0
190000;173110.0
200000;189177.0
